Date,Location_ID,Location_Name,Location_Type,Lat,Lon,Product_ID,Product_Name,Category,Sales_Quantity,Current_Stock,Lead_Time_Days,Price
2025-10-19,Branch_004,Secunderabad,Spoke,17.43,78.5,SKU_002,Bread,Bakery,128,112,2,2.0
2025-10-19,Branch_004,Secunderabad,Spoke,17.43,78.5,SKU_003,Smartphone,Electronics,13,12,2,500.0
2025-10-19,Branch_004,Secunderabad,Spoke,17.43,78.5,SKU_004,T-Shirt,Clothing,72,72,2,15.0
2025-10-19,Branch_004,Secunderabad,Spoke,17.43,78.5,SKU_005,Detergent,Household,38,39,2,8.0
2025-10-19,Branch_005,Uppal,Spoke,17.39,78.56,SKU_001,Milk,Dairy,140,153,2,3.5
2025-10-19,Branch_005,Uppal,Spoke,17.39,78.56,SKU_002,Bread,Bakery,111,104,2,2.0
2025-10-19,Branch_005,Uppal,Spoke,17.39,78.56,SKU_003,Smartphone,Electronics,11,10,2,500.0
2025-10-19,Branch_005,Uppal,Spoke,17.39,78.56,SKU_004,T-Shirt,Clothing,61,55,2,15.0
2025-10-19,Branch_005,Uppal,Spoke,17.39,78.56,SKU_005,Detergent,Household,38,32,2,8.0
2025-10-20,Warehouse,Kompally Central Warehouse,Hub,17.55,78.49,SKU_001,Milk,Dairy,0,7006,14,3.5
2025-10-20,Warehouse,Kompally Central Warehouse,Hub,17.55,78.49,SKU_002,Bread,Bakery,0,5130,14,2.0
2025-10-20,Warehouse,Kompally Central Warehouse,Hub,17.55,78.49,SKU_003,Smartphone,Electronics,0,592,14,500.0
2025-10-20,Warehouse,Kompally Central Warehouse,Hub,17.55,78.49,SKU_004,T-Shirt,Clothing,0,2515,14,15.0
2025-10-20,Warehouse,Kompally Central Warehouse,Hub,17.55,78.49,SKU_005,Detergent,Household,0,1269,14,8.0
2025-10-20,Branch_001,Hitech City,Spoke,17.44,78.38,SKU_001,Milk,Dairy,223,289,2,3.5
2025-10-20,Branch_001,Hitech City,Spoke,17.44,78.38,SKU_002,Bread,Bakery,150,210,2,2.0
2025-10-20,Branch_001,Hitech City,Spoke,17.44,78.38,SKU_003,Smartphone,Electronics,11,20,2,500.0
2025-10-20,Branch_001,Hitech City,Spoke,17.44,78.38,SKU_004,T-Shirt,Clothing,84,94,2,15.0
2025-10-20,Branch_001,Hitech City,Spoke,17.44,78.38,SKU_005,Detergent,Household,39,51,2,8.0
2025-10-20,Branch_002,Banjara Hills,Spoke,17.41,78.43,SKU_001,Milk,Dairy,189,223,2,3.5
2025-10-20,Branch_002,Banjara Hills,Spoke,17.41,78.43,SKU_002,Bread,Bakery,122,129,2,2.0
2025-10-20,Branch_002,Banjara Hills,Spoke,17.41,78.43,SKU_003,Smartphone,Electronics,13,15,2,500.0
2025-10-20,Branch_002,Banjara Hills,Spoke,17.41,78.43,SKU_004,T-Shirt,Clothing,68,95,2,15.0
2025-10-20,Branch_002,Banjara Hills,Spoke,17.41,78.43,SKU_005,Detergent,Household,34,41,2,8.0
2025-10-20,Branch_003,Gachibowli,Spoke,17.44,78.34,SKU_001,Milk,Dairy,249,249,2,3.5
2025-10-20,Branch_003,Gachibowli,Spoke,17.44,78.34,SKU_002,Bread,Bakery,116,181,2,2.0
2025-10-20,Branch_003,Gachibowli,Spoke,17.44,78.34,SKU_003,Smartphone,Electronics,11,17,2,500.0
2025-10-20,Branch_003,Gachibowli,Spoke,17.44,78.34,SKU_004,T-Shirt,Clothing,44,89,2,15.0
2025-10-20,Branch_003,Gachibowli,Spoke,17.44,78.34,SKU_005,Detergent,Household,36,60,2,8.0
2025-10-20,Branch_004,Secunderabad,Spoke,17.43,78.5,SKU_001,Milk,Dairy,153,175,2,3.5
2025-10-20,Branch_004,Secunderabad,Spoke,17.43,78.5,SKU_002,Bread,Bakery,110,128,2,2.0
2025-10-20,Branch_004,Secunderabad,Spoke,17.43,78.5,SKU_003,Smartphone,Electronics,10,11,2,500.0
2025-10-20,Branch_004,Secunderabad,Spoke,17.43,78.5,SKU_004,T-Shirt,Clothing,48,66,2,15.0
2025-10-20,Branch_004,Secunderabad,Spoke,17.43,78.5,SKU_005,Detergent,Household,26,28,2,8.0
2025-10-20,Branch_005,Uppal,Spoke,17.39,78.56,SKU_001,Milk,Dairy,115,124,2,3.5
2025-10-20,Branch_005,Uppal,Spoke,17.39,78.56,SKU_002,Bread,Bakery,87,86,2,2.0
2025-10-20,Branch_005,Uppal,Spoke,17.39,78.56,SKU_003,Smartphone,Electronics,8,8,2,500.0
2025-10-20,Branch_005,Uppal,Spoke,17.39,78.56,SKU_004,T-Shirt,Clothing,29,54,2,15.0
2025-10-20,Branch_005,Uppal,Spoke,17.39,78.56,SKU_005,Detergent,Household,33,32,2,8.0
2025-10-21,Warehouse,Kompally Central Warehouse,Hub,17.55,78.49,SKU_001,Milk,Dairy,0,7414,14,3.5
2025-10-21,Warehouse,Kompally Central Warehouse,Hub,17.55,78.49,SKU_002,Bread,Bakery,0,4441,14,2.0
2025-10-21,Warehouse,Kompally Central Warehouse,Hub,17.55,78.49,SKU_003,Smartphone,Electronics,0,439,14,500.0
2025-10-21,Warehouse,Kompally Central Warehouse,Hub,17.55,78.49,SKU_004,T-Shirt,Clothing,0,2636,14,15.0
2025-10-21,Warehouse,Kompally Central Warehouse,Hub,17.55,78.49,SKU_005,Detergent,Household,0,1485,14,8.0
2025-10-21,Branch_001,Hitech City,Spoke,17.44,78.38,SKU_001,Milk,Dairy,232,285,2,3.5
2025-10-21,Branch_001,Hitech City,Spoke,17.44,78.38,SKU_002,Bread,Bakery,170,180,2,2.0
2025-10-21,Branch_001,Hitech City,Spoke,17.44,78.38,SKU_003,Smartphone,Electronics,17,17,2,500.0
2025-10-21,Branch_001,Hitech City,Spoke,17.44,78.38,SKU_004,T-Shirt,Clothing,72,102,2,15.0
2025-10-21,Branch_001,Hitech City,Spoke,17.44,78.38,SKU_005,Detergent,Household,48,48,2,8.0
2025-10-21,Branch_002,Banjara Hills,Spoke,17.41,78.43,SKU_001,Milk,Dairy,218,229,2,3.5
2025-10-21,Branch_002,Banjara Hills,Spoke,17.41,78.43,SKU_002,Bread,Bakery,125,149,2,2.0
2025-10-21,Branch_002,Banjara Hills,Spoke,17.41,78.43,SKU_003,Smartphone,Electronics,13,14,2,500.0
2025-10-21,Branch_002,Banjara Hills,Spoke,17.41,78.43,SKU_004,T-Shirt,Clothing,68,68,2,15.0
2025-10-21,Branch_002,Banjara Hills,Spoke,17.41,78.43,SKU_005,Detergent,Household,34,45,2,8.0
2025-10-21,Branch_003,Gachibowli,Spoke,17.44,78.34,SKU_001,Milk,Dairy,196,251,2,3.5
2025-10-21,Branch_003,Gachibowli,Spoke,17.44,78.34,SKU_002,Bread,Bakery,141,166,2,2.0
2025-10-21,Branch_003,Gachibowli,Spoke,17.44,78.34,SKU_003,Smartphone,Electronics,15,17,2,500.0
2025-10-21,Branch_003,Gachibowli,Spoke,17.44,78.34,SKU_004,T-Shirt,Clothing,67,93,2,15.0
2025-10-21,Branch_003,Gachibowli,Spoke,17.44,78.34,SKU_005,Detergent,Household,40,52,2,8.0
2025-10-21,Branch_004,Secunderabad,Spoke,17.43,78.5,SKU_001,Milk,Dairy,162,204,2,3.5
2025-10-21,Branch_004,Secunderabad,Spoke,17.43,78.5,SKU_002,Bread,Bakery,103,113,2,2.0
2025-10-21,Branch_004,Secunderabad,Spoke,17.43,78.5,SKU_003,Smartphone,Electronics,8,11,2,500.0
2025-10-21,Branch_004,Secunderabad,Spoke,17.43,78.5,SKU_004,T-Shirt,Clothing,61,62,2,15.0
2025-10-21,Branch_004,Secunderabad,Spoke,17.43,78.5,SKU_005,Detergent,Household,26,36,2,8.0
2025-10-21,Branch_005,Uppal,Spoke,17.39,78.56,SKU_001,Milk,Dairy,97,132,2,3.5
2025-10-21,Branch_005,Uppal,Spoke,17.39,78.56,SKU_002,Bread,Bakery,99,99,2,2.0
2025-10-21,Branch_005,Uppal,Spoke,17.39,78.56,SKU_003,Smartphone,Electronics,8,10,2,500.0
2025-10-21,Branch_005,Uppal,Spoke,17.39,78.56,SKU_004,T-Shirt,Clothing,31,56,2,15.0
2025-10-21,Branch_005,Uppal,Spoke,17.39,78.56,SKU_005,Detergent,Household,25,32,2,8.0
2025-10-22,Warehouse,Kompally Central Warehouse,Hub,17.55,78.49,SKU_001,Milk,Dairy,0,6643,14,3.5
2025-10-22,Warehouse,Kompally Central Warehouse,Hub,17.55,78.49,SKU_002,Bread,Bakery,0,4421,14,2.0
2025-10-22,Warehouse,Kompally Central Warehouse,Hub,17.55,78.49,SKU_003,Smartphone,Electronics,0,536,14,500.0
2025-10-22,Warehouse,Kompally Central Warehouse,Hub,17.55,78.49,SKU_004,T-Shirt,Clothing,0,2804,14,15.0
2025-10-22,Warehouse,Kompally Central Warehouse,Hub,17.55,78.49,SKU_005,Detergent,Household,0,1447,14,8.0
2025-10-22,Branch_001,Hitech City,Spoke,17.44,78.38,SKU_001,Milk,Dairy,166,312,2,3.5
2025-10-22,Branch_001,Hitech City,Spoke,17.44,78.38,SKU_002,Bread,Bakery,140,245,2,2.0
2025-10-22,Branch_001,Hitech City,Spoke,17.44,78.38,SKU_003,Smartphone,Electronics,16,15,2,500.0
2025-10-22,Branch_001,Hitech City,Spoke,17.44,78.38,SKU_004,T-Shirt,Clothing,71,90,2,15.0
2025-10-22,Branch_001,Hitech City,Spoke,17.44,78.38,SKU_005,Detergent,Household,46,57,2,8.0
2025-10-22,Branch_002,Banjara Hills,Spoke,17.41,78.43,SKU_001,Milk,Dairy,217,241,2,3.5
2025-10-22,Branch_002,Banjara Hills,Spoke,17.41,78.43,SKU_002,Bread,Bakery,129,154,2,2.0
2025-10-22,Branch_002,Banjara Hills,Spoke,17.41,78.43,SKU_003,Smartphone,Electronics,11,15,2,500.0
2025-10-22,Branch_002,Banjara Hills,Spoke,17.41,78.43,SKU_004,T-Shirt,Clothing,56,86,2,15.0
2025-10-22,Branch_002,Banjara Hills,Spoke,17.41,78.43,SKU_005,Detergent,Household,38,47,2,8.0
2025-10-22,Branch_003,Gachibowli,Spoke,17.44,78.34,SKU_001,Milk,Dairy,156,336,2,3.5
2025-10-22,Branch_003,Gachibowli,Spoke,17.44,78.34,SKU_002,Bread,Bakery,112,166,2,2.0
2025-10-22,Branch_003,Gachibowli,Spoke,17.44,78.34,SKU_003,Smartphone,Electronics,10,15,2,500.0
2025-10-22,Branch_003,Gachibowli,Spoke,17.44,78.34,SKU_004,T-Shirt,Clothing,71,85,2,15.0
2025-10-22,Branch_003,Gachibowli,Spoke,17.44,78.34,SKU_005,Detergent,Household,34,59,2,8.0
2025-10-22,Branch_004,Secunderabad,Spoke,17.43,78.5,SKU_001,Milk,Dairy,134,190,2,3.5
2025-10-22,Branch_004,Secunderabad,Spoke,17.43,78.5,SKU_002,Bread,Bakery,92,120,2,2.0
2025-10-22,Branch_004,Secunderabad,Spoke,17.43,78.5,SKU_003,Smartphone,Electronics,9,11,2,500.0
2025-10-22,Branch_004,Secunderabad,Spoke,17.43,78.5,SKU_004,T-Shirt,Clothing,51,57,2,15.0
2025-10-22,Branch_004,Secunderabad,Spoke,17.43,78.5,SKU_005,Detergent,Household,36,32,2,8.0
2025-10-22,Branch_005,Uppal,Spoke,17.39,78.56,SKU_001,Milk,Dairy,135,113,2,3.5
2025-10-22,Branch_005,Uppal,Spoke,17.39,78.56,SKU_002,Bread,Bakery,63,98,2,2.0
2025-10-22,Branch_005,Uppal,Spoke,17.39,78.56,SKU_003,Smartphone,Electronics,7,11,2,500.0
2025-10-22,Branch_005,Uppal,Spoke,17.39,78.56,SKU_004,T-Shirt,Clothing,43,44,2,15.0
2025-10-22,Branch_005,Uppal,Spoke,17.39,78.56,SKU_005,Detergent,Household,23,26,2,8.0
2025-10-23,Warehouse,Kompally Central Warehouse,Hub,17.55,78.49,SKU_001,Milk,Dairy,0,6828,14,3.5
2025-10-23,Warehouse,Kompally Central Warehouse,Hub,17.55,78.49,SKU_002,Bread,Bakery,0,4974,14,2.0
2025-10-23,Warehouse,Kompally Central Warehouse,Hub,17.55,78.49,SKU_003,Smartphone,Electronics,0,540,14,500.0
2025-10-23,Warehouse,Kompally Central Warehouse,Hub,17.55,78.49,SKU_004,T-Shirt,Clothing,0,2597,14,15.0
2025-10-23,Warehouse,Kompally Central Warehouse,Hub,17.55,78.49,SKU_005,Detergent,Household,0,1518,14,8.0
2025-10-23,Branch_001,Hitech City,Spoke,17.44,78.38,SKU_001,Milk,Dairy,267,357,2,3.5
2025-10-23,Branch_001,Hitech City,Spoke,17.44,78.38,SKU_002,Bread,Bakery,133,207,2,2.0
2025-10-23,Branch_001,Hitech City,Spoke,17.44,78.38,SKU_003,Smartphone,Electronics,14,19,2,500.0
2025-10-23,Branch_001,Hitech City,Spoke,17.44,78.38,SKU_004,T-Shirt,Clothing,76,98,2,15.0
2025-10-23,Branch_001,Hitech City,Spoke,17.44,78.38,SKU_005,Detergent,Household,49,62,2,8.0
2025-10-23,Branch_002,Banjara Hills,Spoke,17.41,78.43,SKU_001,Milk,Dairy,182,258,2,3.5
2025-10-23,Branch_002,Banjara Hills,Spoke,17.41,78.43,SKU_002,Bread,Bakery,124,152,2,2.0
2025-10-23,Branch_002,Banjara Hills,Spoke,17.41,78.43,SKU_003,Smartphone,Electronics,11,16,2,500.0
2025-10-23,Branch_002,Banjara Hills,Spoke,17.41,78.43,SKU_004,T-Shirt,Clothing,66,81,2,15.0
2025-10-23,Branch_002,Banjara Hills,Spoke,17.41,78.43,SKU_005,Detergent,Household,41,42,2,8.0
2025-10-23,Branch_003,Gachibowli,Spoke,17.44,78.34,SKU_001,Milk,Dairy,210,261,2,3.5
2025-10-23,Branch_003,Gachibowli,Spoke,17.44,78.34,SKU_002,Bread,Bakery,143,186,2,2.0
2025-10-23,Branch_003,Gachibowli,Spoke,17.44,78.34,SKU_003,Smartphone,Electronics,11,19,2,500.0
2025-10-23,Branch_003,Gachibowli,Spoke,17.44,78.34,SKU_004,T-Shirt,Clothing,61,78,2,15.0
2025-10-23,Branch_003,Gachibowli,Spoke,17.44,78.34,SKU_005,Detergent,Household,38,59,2,8.0
2025-10-23,Branch_004,Secunderabad,Spoke,17.43,78.5,SKU_001,Milk,Dairy,164,202,2,3.5
2025-10-23,Branch_004,Secunderabad,Spoke,17.43,78.5,SKU_002,Bread,Bakery,116,131,2,2.0
2025-10-23,Branch_004,Secunderabad,Spoke,17.43,78.5,SKU_003,Smartphone,Electronics,6,13,2,500.0
2025-10-23,Branch_004,Secunderabad,Spoke,17.43,78.5,SKU_004,T-Shirt,Clothing,46,66,2,15.0
2025-10-23,Branch_004,Secunderabad,Spoke,17.43,78.5,SKU_005,Detergent,Household,29,35,2,8.0
2025-10-23,Branch_005,Uppal,Spoke,17.39,78.56,SKU_001,Milk,Dairy,118,121,2,3.5
2025-10-23,Branch_005,Uppal,Spoke,17.39,78.56,SKU_002,Bread,Bakery,58,103,2,2.0
2025-10-23,Branch_005,Uppal,Spoke,17.39,78.56,SKU_003,Smartphone,Electronics,9,9,2,500.0
2025-10-23,Branch_005,Uppal,Spoke,17.39,78.56,SKU_004,T-Shirt,Clothing,43,44,2,15.0
2025-10-23,Branch_005,Uppal,Spoke,17.39,78.56,SKU_005,Detergent,Household,27,35,2,8.0
2025-10-24,Warehouse,Kompally Central Warehouse,Hub,17.55,78.49,SKU_001,Milk,Dairy,0,7951,14,3.5
2025-10-24,Warehouse,Kompally Central Warehouse,Hub,17.55,78.49,SKU_002,Bread,Bakery,0,5751,14,2.0
2025-10-24,Warehouse,Kompally Central Warehouse,Hub,17.55,78.49,SKU_003,Smartphone,Electronics,0,439,14,500.0
2025-10-24,Warehouse,Kompally Central Warehouse,Hub,17.55,78.49,SKU_004,T-Shirt,Clothing,0,2815,14,15.0
2025-10-24,Warehouse,Kompally Central Warehouse,Hub,17.55,78.49,SKU_005,Detergent,Household,0,1362,14,8.0
2025-10-24,Branch_001,Hitech City,Spoke,17.44,78.38,SKU_001,Milk,Dairy,189,337,2,3.5
2025-10-24,Branch_001,Hitech City,Spoke,17.44,78.38,SKU_002,Bread,Bakery,179,158,2,2.0
2025-10-24,Branch_001,Hitech City,Spoke,17.44,78.38,SKU_003,Smartphone,Electronics,14,20,2,500.0
2025-10-24,Branch_001,Hitech City,Spoke,17.44,78.38,SKU_004,T-Shirt,Clothing,61,104,2,15.0
2025-10-24,Branch_001,Hitech City,Spoke,17.44,78.38,SKU_005,Detergent,Household,44,58,2,8.0
2025-10-24,Branch_002,Banjara Hills,Spoke,17.41,78.43,SKU_001,Milk,Dairy,176,222,2,3.5
2025-10-24,Branch_002,Banjara Hills,Spoke,17.41,78.43,SKU_002,Bread,Bakery,120,155,2,2.0
2025-10-24,Branch_002,Banjara Hills,Spoke,17.41,78.43,SKU_003,Smartphone,Electronics,8,14,2,500.0
2025-10-24,Branch_002,Banjara Hills,Spoke,17.41,78.43,SKU_004,T-Shirt,Clothing,40,71,2,15.0
2025-10-24,Branch_002,Banjara Hills,Spoke,17.41,78.43,SKU_005,Detergent,Household,42,48,2,8.0
2025-10-24,Branch_003,Gachibowli,Spoke,17.44,78.34,SKU_001,Milk,Dairy,214,270,2,3.5
2025-10-24,Branch_003,Gachibowli,Spoke,17.44,78.34,SKU_002,Bread,Bakery,117,172,2,2.0
2025-10-24,Branch_003,Gachibowli,Spoke,17.44,78.34,SKU_003,Smartphone,Electronics,12,18,2,500.0
2025-10-24,Branch_003,Gachibowli,Spoke,17.44,78.34,SKU_004,T-Shirt,Clothing,89,90,2,15.0
2025-10-24,Branch_003,Gachibowli,Spoke,17.44,78.34,SKU_005,Detergent,Household,46,50,2,8.0
2025-10-24,Branch_004,Secunderabad,Spoke,17.43,78.5,SKU_001,Milk,Dairy,184,196,2,3.5
2025-10-24,Branch_004,Secunderabad,Spoke,17.43,78.5,SKU_002,Bread,Bakery,95,127,2,2.0
2025-10-24,Branch_004,Secunderabad,Spoke,17.43,78.5,SKU_003,Smartphone,Electronics,11,12,2,500.0
2025-10-24,Branch_004,Secunderabad,Spoke,17.43,78.5,SKU_004,T-Shirt,Clothing,42,53,2,15.0
2025-10-24,Branch_004,Secunderabad,Spoke,17.43,78.5,SKU_005,Detergent,Household,32,39,2,8.0
2025-10-24,Branch_005,Uppal,Spoke,17.39,78.56,SKU_001,Milk,Dairy,84,161,2,3.5
2025-10-24,Branch_005,Uppal,Spoke,17.39,78.56,SKU_002,Bread,Bakery,99,97,2,2.0
2025-10-24,Branch_005,Uppal,Spoke,17.39,78.56,SKU_003,Smartphone,Electronics,9,10,2,500.0
2025-10-24,Branch_005,Uppal,Spoke,17.39,78.56,SKU_004,T-Shirt,Clothing,33,61,2,15.0
2025-10-24,Branch_005,Uppal,Spoke,17.39,78.56,SKU_005,Detergent,Household,24,29,2,8.0
2025-10-25,Warehouse,Kompally Central Warehouse,Hub,17.55,78.49,SKU_001,Milk,Dairy,0,7805,14,3.5
2025-10-25,Warehouse,Kompally Central Warehouse,Hub,17.55,78.49,SKU_002,Bread,Bakery,0,4590,14,2.0
2025-10-25,Warehouse,Kompally Central Warehouse,Hub,17.55,78.49,SKU_003,Smartphone,Electronics,0,472,14,500.0
2025-10-25,Warehouse,Kompally Central Warehouse,Hub,17.55,78.49,SKU_004,T-Shirt,Clothing,0,2594,14,15.0
2025-10-25,Warehouse,Kompally Central Warehouse,Hub,17.55,78.49,SKU_005,Detergent,Household,0,1453,14,8.0
2025-10-25,Branch_001,Hitech City,Spoke,17.44,78.38,SKU_001,Milk,Dairy,321,296,2,3.5
2025-10-25,Branch_001,Hitech City,Spoke,17.44,78.38,SKU_002,Bread,Bakery,223,183,2,2.0
2025-10-25,Branch_001,Hitech City,Spoke,17.44,78.38,SKU_003,Smartphone,Electronics,18,19,2,500.0
2025-10-25,Branch_001,Hitech City,Spoke,17.44,78.38,SKU_004,T-Shirt,Clothing,114,111,2,15.0
2025-10-25,Branch_001,Hitech City,Spoke,17.44,78.38,SKU_005,Detergent,Household,51,63,2,8.0
2025-10-25,Branch_002,Banjara Hills,Spoke,17.41,78.43,SKU_001,Milk,Dairy,227,248,2,3.5
2025-10-25,Branch_002,Banjara Hills,Spoke,17.41,78.43,SKU_002,Bread,Bakery,140,158,2,2.0
2025-10-25,Branch_002,Banjara Hills,Spoke,17.41,78.43,SKU_003,Smartphone,Electronics,14,15,2,500.0
2025-10-25,Branch_002,Banjara Hills,Spoke,17.41,78.43,SKU_004,T-Shirt,Clothing,88,71,2,15.0
2025-10-25,Branch_002,Banjara Hills,Spoke,17.41,78.43,SKU_005,Detergent,Household,44,42,2,8.0
2025-10-25,Branch_003,Gachibowli,Spoke,17.44,78.34,SKU_001,Milk,Dairy,262,254,2,3.5
2025-10-25,Branch_003,Gachibowli,Spoke,17.44,78.34,SKU_002,Bread,Bakery,136,177,2,2.0
2025-10-25,Branch_003,Gachibowli,Spoke,17.44,78.34,SKU_003,Smartphone,Electronics,13,16,2,500.0
2025-10-25,Branch_003,Gachibowli,Spoke,17.44,78.34,SKU_004,T-Shirt,Clothing,76,77,2,15.0
2025-10-25,Branch_003,Gachibowli,Spoke,17.44,78.34,SKU_005,Detergent,Household,43,49,2,8.0
2025-10-25,Branch_004,Secunderabad,Spoke,17.43,78.5,SKU_001,Milk,Dairy,248,153,2,3.5
2025-10-25,Branch_004,Secunderabad,Spoke,17.43,78.5,SKU_002,Bread,Bakery,135,123,2,2.0
2025-10-25,Branch_004,Secunderabad,Spoke,17.43,78.5,SKU_003,Smartphone,Electronics,12,12,2,500.0
2025-10-25,Branch_004,Secunderabad,Spoke,17.43,78.5,SKU_004,T-Shirt,Clothing,62,63,2,15.0
2025-10-25,Branch_004,Secunderabad,Spoke,17.43,78.5,SKU_005,Detergent,Household,37,33,2,8.0
2025-10-25,Branch_005,Uppal,Spoke,17.39,78.56,SKU_001,Milk,Dairy,161,150,2,3.5
2025-10-25,Branch_005,Uppal,Spoke,17.39,78.56,SKU_002,Bread,Bakery,97,101,2,2.0
2025-10-25,Branch_005,Uppal,Spoke,17.39,78.56,SKU_003,Smartphone,Electronics,9,10,2,500.0
2025-10-25,Branch_005,Uppal,Spoke,17.39,78.56,SKU_004,T-Shirt,Clothing,50,44,2,15.0
2025-10-25,Branch_005,Uppal,Spoke,17.39,78.56,SKU_005,Detergent,Household,35,33,2,8.0
2025-10-26,Warehouse,Kompally Central Warehouse,Hub,17.55,78.49,SKU_001,Milk,Dairy,0,7494,14,3.5
2025-10-26,Warehouse,Kompally Central Warehouse,Hub,17.55,78.49,SKU_002,Bread,Bakery,0,4439,14,2.0
2025-10-26,Warehouse,Kompally Central Warehouse,Hub,17.55,78.49,SKU_003,Smartphone,Electronics,0,437,14,500.0
2025-10-26,Warehouse,Kompally Central Warehouse,Hub,17.55,78.49,SKU_004,T-Shirt,Clothing,0,2561,14,15.0
2025-10-26,Warehouse,Kompally Central Warehouse,Hub,17.55,78.49,SKU_005,Detergent,Household,0,1491,14,8.0
2025-10-26,Branch_001,Hitech City,Spoke,17.44,78.38,SKU_001,Milk,Dairy,339,271,2,3.5
2025-10-26,Branch_001,Hitech City,Spoke,17.44,78.38,SKU_002,Bread,Bakery,169,167,2,2.0
2025-10-26,Branch_001,Hitech City,Spoke,17.44,78.38,SKU_003,Smartphone,Electronics,21,19,2,500.0
2025-10-26,Branch_001,Hitech City,Spoke,17.44,78.38,SKU_004,T-Shirt,Clothing,113,90,2,15.0
2025-10-26,Branch_001,Hitech City,Spoke,17.44,78.38,SKU_005,Detergent,Household,63,59,2,8.0
2025-10-26,Branch_002,Banjara Hills,Spoke,17.41,78.43,SKU_001,Milk,Dairy,191,223,2,3.5
2025-10-26,Branch_002,Banjara Hills,Spoke,17.41,78.43,SKU_002,Bread,Bakery,165,177,2,2.0
2025-10-26,Branch_002,Banjara Hills,Spoke,17.41,78.43,SKU_003,Smartphone,Electronics,15,12,2,500.0
2025-10-26,Branch_002,Banjara Hills,Spoke,17.41,78.43,SKU_004,T-Shirt,Clothing,70,78,2,15.0
2025-10-26,Branch_002,Banjara Hills,Spoke,17.41,78.43,SKU_005,Detergent,Household,51,42,2,8.0
2025-10-26,Branch_003,Gachibowli,Spoke,17.44,78.34,SKU_001,Milk,Dairy,219,256,2,3.5
2025-10-26,Branch_003,Gachibowli,Spoke,17.44,78.34,SKU_002,Bread,Bakery,198,186,2,2.0
2025-10-26,Branch_003,Gachibowli,Spoke,17.44,78.34,SKU_003,Smartphone,Electronics,16,18,2,500.0
2025-10-26,Branch_003,Gachibowli,Spoke,17.44,78.34,SKU_004,T-Shirt,Clothing,83,83,2,15.0
2025-10-26,Branch_003,Gachibowli,Spoke,17.44,78.34,SKU_005,Detergent,Household,41,50,2,8.0
2025-10-26,Branch_004,Secunderabad,Spoke,17.43,78.5,SKU_001,Milk,Dairy,245,194,2,3.5
2025-10-26,Branch_004,Secunderabad,Spoke,17.43,78.5,SKU_002,Bread,Bakery,95,112,2,2.0
2025-10-26,Branch_004,Secunderabad,Spoke,17.43,78.5,SKU_003,Smartphone,Electronics,14,13,2,500.0
2025-10-26,Branch_004,Secunderabad,Spoke,17.43,78.5,SKU_004,T-Shirt,Clothing,70,65,2,15.0
2025-10-26,Branch_004,Secunderabad,Spoke,17.43,78.5,SKU_005,Detergent,Household,42,40,2,8.0
2025-10-26,Branch_005,Uppal,Spoke,17.39,78.56,SKU_001,Milk,Dairy,188,120,2,3.5
2025-10-26,Branch_005,Uppal,Spoke,17.39,78.56,SKU_002,Bread,Bakery,83,91,2,2.0
2025-10-26,Branch_005,Uppal,Spoke,17.39,78.56,SKU_003,Smartphone,Electronics,8,10,2,500.0
2025-10-26,Branch_005,Uppal,Spoke,17.39,78.56,SKU_004,T-Shirt,Clothing,55,47,2,15.0
2025-10-26,Branch_005,Uppal,Spoke,17.39,78.56,SKU_005,Detergent,Household,32,33,2,8.0
2025-10-27,Warehouse,Kompally Central Warehouse,Hub,17.55,78.49,SKU_001,Milk,Dairy,0,6566,14,3.5
2025-10-27,Warehouse,Kompally Central Warehouse,Hub,17.55,78.49,SKU_002,Bread,Bakery,0,4450,14,2.0
2025-10-27,Warehouse,Kompally Central Warehouse,Hub,17.55,78.49,SKU_003,Smartphone,Electronics,0,544,14,500.0
2025-10-27,Warehouse,Kompally Central Warehouse,Hub,17.55,78.49,SKU_004,T-Shirt,Clothing,0,2734,14,15.0
2025-10-27,Warehouse,Kompally Central Warehouse,Hub,17.55,78.49,SKU_005,Detergent,Household,0,1664,14,8.0
2025-10-27,Branch_001,Hitech City,Spoke,17.44,78.38,SKU_001,Milk,Dairy,189,320,2,3.5
2025-10-27,Branch_001,Hitech City,Spoke,17.44,78.38,SKU_002,Bread,Bakery,169,175,2,2.0
2025-10-27,Branch_001,Hitech City,Spoke,17.44,78.38,SKU_003,Smartphone,Electronics,15,21,2,500.0
2025-10-27,Branch_001,Hitech City,Spoke,17.44,78.38,SKU_004,T-Shirt,Clothing,77,93,2,15.0
2025-10-27,Branch_001,Hitech City,Spoke,17.44,78.38,SKU_005,Detergent,Household,37,58,2,8.0
2025-10-27,Branch_002,Banjara Hills,Spoke,17.41,78.43,SKU_001,Milk,Dairy,167,201,2,3.5
2025-10-27,Branch_002,Banjara Hills,Spoke,17.41,78.43,SKU_002,Bread,Bakery,130,148,2,2.0
2025-10-27,Branch_002,Banjara Hills,Spoke,17.41,78.43,SKU_003,Smartphone,Electronics,14,13,2,500.0
2025-10-27,Branch_002,Banjara Hills,Spoke,17.41,78.43,SKU_004,T-Shirt,Clothing,62,61,2,15.0
2025-10-27,Branch_002,Banjara Hills,Spoke,17.41,78.43,SKU_005,Detergent,Household,32,40,2,8.0
