Date,Location_ID,Location_Name,Location_Type,Product_ID,Product_Name,Category,Sub_Category,Price,Sales_Qty,Revenue,Current_Stock,Target_Stock
2025-12-27,W_001,Shamirpet Central Warehouse,Warehouse,D_004,Tomatoes (1kg),Daily Needs,Vegetables,40,0,0,90000,0
2025-12-27,W_001,Shamirpet Central Warehouse,Warehouse,H_001,Detergent 2kg,Home Essentials,Cleaning,350,0,0,20000,0
2025-12-27,W_001,Shamirpet Central Warehouse,Warehouse,H_002,Toilet Paper Pack,Home Essentials,Cleaning,200,0,0,30000,0
2025-12-27,W_001,Shamirpet Central Warehouse,Warehouse,H_003,Study Table,Home Essentials,Furniture,4000,0,0,500,0
2025-12-27,W_001,Shamirpet Central Warehouse,Warehouse,F_001,Mens T-Shirt,Fashion,Menswear,800,0,0,12500,0
2025-12-27,W_001,Shamirpet Central Warehouse,Warehouse,F_002,Womans Jeans,Fashion,Womenswear,2500,0,0,7500,0
2025-12-27,S_001,Gachibowli,Store,E_001,iPhone 15,Electronics,Mobile,80000,9,720000,5,35
2025-12-27,S_001,Gachibowli,Store,E_002,Samsung S24,Electronics,Mobile,75000,9,675000,27,35
2025-12-27,S_001,Gachibowli,Store,E_003,MacBook Air,Electronics,Laptop,100000,4,400000,13,14
2025-12-27,S_001,Gachibowli,Store,E_004,Sony Headphones,Electronics,Audio,20000,14,280000,33,56
2025-12-27,S_001,Gachibowli,Store,D_001,Fresh Milk 1L,Daily Needs,Dairy,60,267,16020,543,1400
2025-12-27,S_001,Gachibowli,Store,D_002,Whole Wheat Bread,Daily Needs,Bakery,50,253,12650,380,1050
2025-12-27,S_001,Gachibowli,Store,D_003,Farm Eggs (12),Daily Needs,Dairy,90,156,14040,423,700
2025-12-27,S_001,Gachibowli,Store,D_004,Tomatoes (1kg),Daily Needs,Vegetables,40,366,14640,907,1260
2025-12-27,S_001,Gachibowli,Store,H_001,Detergent 2kg,Home Essentials,Cleaning,350,74,25900,223,280
2025-12-27,S_001,Gachibowli,Store,H_002,Toilet Paper Pack,Home Essentials,Cleaning,200,124,24800,408,420
2025-12-27,S_001,Gachibowli,Store,H_003,Study Table,Home Essentials,Furniture,4000,2,8000,4,7
2025-12-27,S_001,Gachibowli,Store,F_001,Mens T-Shirt,Fashion,Menswear,800,45,36000,167,175
2025-12-27,S_001,Gachibowli,Store,F_002,Womans Jeans,Fashion,Womenswear,2500,24,60000,84,105
2025-12-27,S_002,Jubilee Hills,Store,E_001,iPhone 15,Electronics,Mobile,80000,10,800000,42,35
2025-12-27,S_002,Jubilee Hills,Store,E_002,Samsung S24,Electronics,Mobile,75000,10,750000,35,35
2025-12-27,S_002,Jubilee Hills,Store,E_003,MacBook Air,Electronics,Laptop,100000,5,500000,5,14
2025-12-27,S_002,Jubilee Hills,Store,E_004,Sony Headphones,Electronics,Audio,20000,15,300000,35,56
2025-12-27,S_002,Jubilee Hills,Store,D_001,Fresh Milk 1L,Daily Needs,Dairy,60,488,29280,478,1400
2025-12-27,S_002,Jubilee Hills,Store,D_002,Whole Wheat Bread,Daily Needs,Bakery,50,377,18850,542,1050
2025-12-27,S_002,Jubilee Hills,Store,D_003,Farm Eggs (12),Daily Needs,Dairy,90,214,19260,689,700
2025-12-27,S_002,Jubilee Hills,Store,D_004,Tomatoes (1kg),Daily Needs,Vegetables,40,338,13520,90,1260
2025-12-27,S_002,Jubilee Hills,Store,H_001,Detergent 2kg,Home Essentials,Cleaning,350,94,32900,365,280
2025-12-27,S_002,Jubilee Hills,Store,H_002,Toilet Paper Pack,Home Essentials,Cleaning,200,149,29800,30,420
2025-12-27,S_002,Jubilee Hills,Store,H_003,Study Table,Home Essentials,Furniture,4000,2,8000,3,7
2025-12-27,S_002,Jubilee Hills,Store,F_001,Mens T-Shirt,Fashion,Menswear,800,66,52800,103,175
2025-12-27,S_002,Jubilee Hills,Store,F_002,Womans Jeans,Fashion,Womenswear,2500,22,55000,99,105
2025-12-27,S_003,Madhapur,Store,E_001,iPhone 15,Electronics,Mobile,80000,8,640000,33,35
2025-12-27,S_003,Madhapur,Store,E_002,Samsung S24,Electronics,Mobile,75000,6,450000,23,35
2025-12-27,S_003,Madhapur,Store,E_003,MacBook Air,Electronics,Laptop,100000,2,200000,6,14
2025-12-27,S_003,Madhapur,Store,E_004,Sony Headphones,Electronics,Audio,20000,6,120000,37,56
2025-12-27,S_003,Madhapur,Store,D_001,Fresh Milk 1L,Daily Needs,Dairy,60,375,22500,1136,1400
2025-12-27,S_003,Madhapur,Store,D_002,Whole Wheat Bread,Daily Needs,Bakery,50,194,9700,1026,1050
2025-12-27,S_003,Madhapur,Store,D_003,Farm Eggs (12),Daily Needs,Dairy,90,159,14310,583,700
2025-12-27,S_003,Madhapur,Store,D_004,Tomatoes (1kg),Daily Needs,Vegetables,40,236,9440,739,1260
2025-12-27,S_003,Madhapur,Store,H_001,Detergent 2kg,Home Essentials,Cleaning,350,44,15400,232,280
2025-12-27,S_003,Madhapur,Store,H_002,Toilet Paper Pack,Home Essentials,Cleaning,200,62,12400,431,420
2025-12-27,S_003,Madhapur,Store,H_003,Study Table,Home Essentials,Furniture,4000,1,4000,2,7
2025-12-27,S_003,Madhapur,Store,F_001,Mens T-Shirt,Fashion,Menswear,800,46,36800,154,175
2025-12-27,S_003,Madhapur,Store,F_002,Womans Jeans,Fashion,Womenswear,2500,24,60000,102,105
2025-12-27,S_004,Kukatpally,Store,E_001,iPhone 15,Electronics,Mobile,80000,5,400000,18,35
2025-12-27,S_004,Kukatpally,Store,E_002,Samsung S24,Electronics,Mobile,75000,5,375000,37,35
2025-12-27,S_004,Kukatpally,Store,E_003,MacBook Air,Electronics,Laptop,100000,2,200000,8,14
2025-12-27,S_004,Kukatpally,Store,E_004,Sony Headphones,Electronics,Audio,20000,9,180000,54,56
2025-12-27,S_004,Kukatpally,Store,D_001,Fresh Milk 1L,Daily Needs,Dairy,60,180,10800,976,1400
2025-12-27,S_004,Kukatpally,Store,D_002,Whole Wheat Bread,Daily Needs,Bakery,50,182,9100,953,1050
2025-12-27,S_004,Kukatpally,Store,D_003,Farm Eggs (12),Daily Needs,Dairy,90,117,10530,980,700
2025-12-27,S_004,Kukatpally,Store,D_004,Tomatoes (1kg),Daily Needs,Vegetables,40,287,11480,1401,1260
2025-12-27,S_004,Kukatpally,Store,H_001,Detergent 2kg,Home Essentials,Cleaning,350,47,16450,177,280
2025-12-27,S_004,Kukatpally,Store,H_002,Toilet Paper Pack,Home Essentials,Cleaning,200,76,15200,472,420
2025-12-27,S_004,Kukatpally,Store,H_003,Study Table,Home Essentials,Furniture,4000,1,4000,7,7
2025-12-27,S_004,Kukatpally,Store,F_001,Mens T-Shirt,Fashion,Menswear,800,38,30400,50,175
2025-12-27,S_004,Kukatpally,Store,F_002,Womans Jeans,Fashion,Womenswear,2500,24,60000,74,105
2025-12-27,S_005,Banjara Hills,Store,E_001,iPhone 15,Electronics,Mobile,80000,5,400000,18,35
2025-12-27,S_005,Banjara Hills,Store,E_002,Samsung S24,Electronics,Mobile,75000,8,600000,18,35
2025-12-27,S_005,Banjara Hills,Store,E_003,MacBook Air,Electronics,Laptop,100000,3,300000,14,14
2025-12-27,S_005,Banjara Hills,Store,E_004,Sony Headphones,Electronics,Audio,20000,12,240000,39,56
2025-12-27,S_005,Banjara Hills,Store,D_001,Fresh Milk 1L,Daily Needs,Dairy,60,284,17040,844,1400
2025-12-27,S_005,Banjara Hills,Store,D_002,Whole Wheat Bread,Daily Needs,Bakery,50,171,8550,1196,1050
2025-12-27,S_005,Banjara Hills,Store,D_003,Farm Eggs (12),Daily Needs,Dairy,90,112,10080,389,700
2025-12-27,S_005,Banjara Hills,Store,D_004,Tomatoes (1kg),Daily Needs,Vegetables,40,328,13120,849,1260
2025-12-27,S_005,Banjara Hills,Store,H_001,Detergent 2kg,Home Essentials,Cleaning,350,61,21350,232,280
2025-12-27,S_005,Banjara Hills,Store,H_002,Toilet Paper Pack,Home Essentials,Cleaning,200,55,11000,473,420
2025-12-27,S_005,Banjara Hills,Store,H_003,Study Table,Home Essentials,Furniture,4000,1,4000,4,7
2025-12-27,S_005,Banjara Hills,Store,F_001,Mens T-Shirt,Fashion,Menswear,800,44,35200,73,175
2025-12-27,S_005,Banjara Hills,Store,F_002,Womans Jeans,Fashion,Womenswear,2500,26,65000,117,105
2025-12-27,S_006,Kondapur,Store,E_001,iPhone 15,Electronics,Mobile,80000,5,400000,34,35
2025-12-27,S_006,Kondapur,Store,E_002,Samsung S24,Electronics,Mobile,75000,6,450000,32,35
2025-12-27,S_006,Kondapur,Store,E_003,MacBook Air,Electronics,Laptop,100000,3,300000,8,14
2025-12-27,S_006,Kondapur,Store,E_004,Sony Headphones,Electronics,Audio,20000,12,240000,39,56
2025-12-27,S_006,Kondapur,Store,D_001,Fresh Milk 1L,Daily Needs,Dairy,60,270,16200,1750,1400
2025-12-27,S_006,Kondapur,Store,D_002,Whole Wheat Bread,Daily Needs,Bakery,50,149,7450,1253,1050
2025-12-27,S_006,Kondapur,Store,D_003,Farm Eggs (12),Daily Needs,Dairy,90,95,8550,484,700
2025-12-27,S_006,Kondapur,Store,D_004,Tomatoes (1kg),Daily Needs,Vegetables,40,232,9280,1552,1260
2025-12-27,S_006,Kondapur,Store,H_001,Detergent 2kg,Home Essentials,Cleaning,350,43,15050,353,280
2025-12-27,S_006,Kondapur,Store,H_002,Toilet Paper Pack,Home Essentials,Cleaning,200,83,16600,474,420
2025-12-27,S_006,Kondapur,Store,H_003,Study Table,Home Essentials,Furniture,4000,1,4000,9,7
2025-12-27,S_006,Kondapur,Store,F_001,Mens T-Shirt,Fashion,Menswear,800,29,23200,170,175
2025-12-27,S_006,Kondapur,Store,F_002,Womans Jeans,Fashion,Womenswear,2500,14,35000,59,105
2025-12-27,S_007,Begumpet,Store,E_001,iPhone 15,Electronics,Mobile,80000,7,560000,22,35
2025-12-27,S_007,Begumpet,Store,E_002,Samsung S24,Electronics,Mobile,75000,10,750000,2,35
2025-12-27,S_007,Begumpet,Store,E_003,MacBook Air,Electronics,Laptop,100000,3,300000,18,14
2025-12-27,S_007,Begumpet,Store,E_004,Sony Headphones,Electronics,Audio,20000,8,160000,41,56
2025-12-27,S_007,Begumpet,Store,D_001,Fresh Milk 1L,Daily Needs,Dairy,60,302,18120,100,1400
2025-12-27,S_007,Begumpet,Store,D_002,Whole Wheat Bread,Daily Needs,Bakery,50,230,11500,75,1050
2025-12-27,S_007,Begumpet,Store,D_003,Farm Eggs (12),Daily Needs,Dairy,90,120,10800,752,700
2025-12-27,S_007,Begumpet,Store,D_004,Tomatoes (1kg),Daily Needs,Vegetables,40,296,11840,1076,1260
2025-12-27,S_007,Begumpet,Store,H_001,Detergent 2kg,Home Essentials,Cleaning,350,78,27300,311,280
2025-12-27,S_007,Begumpet,Store,H_002,Toilet Paper Pack,Home Essentials,Cleaning,200,67,13400,418,420
2025-12-27,S_007,Begumpet,Store,H_003,Study Table,Home Essentials,Furniture,4000,1,4000,4,7
2025-12-27,S_007,Begumpet,Store,F_001,Mens T-Shirt,Fashion,Menswear,800,33,26400,183,175
2025-12-27,S_007,Begumpet,Store,F_002,Womans Jeans,Fashion,Womenswear,2500,20,50000,44,105
2025-12-27,S_008,Uppal,Store,E_001,iPhone 15,Electronics,Mobile,80000,7,560000,26,35
2025-12-27,S_008,Uppal,Store,E_002,Samsung S24,Electronics,Mobile,75000,7,525000,50,35
2025-12-27,S_008,Uppal,Store,E_003,MacBook Air,Electronics,Laptop,100000,3,300000,11,14
2025-12-27,S_008,Uppal,Store,E_004,Sony Headphones,Electronics,Audio,20000,10,200000,45,56
2025-12-27,S_008,Uppal,Store,D_001,Fresh Milk 1L,Daily Needs,Dairy,60,125,7500,673,1400
2025-12-27,S_008,Uppal,Store,D_002,Whole Wheat Bread,Daily Needs,Bakery,50,257,12850,947,1050
2025-12-27,S_008,Uppal,Store,D_003,Farm Eggs (12),Daily Needs,Dairy,90,162,14580,259,700
2025-12-27,S_008,Uppal,Store,D_004,Tomatoes (1kg),Daily Needs,Vegetables,40,213,8520,1024,1260
2025-12-27,S_008,Uppal,Store,H_001,Detergent 2kg,Home Essentials,Cleaning,350,41,14350,180,280
2025-12-27,S_008,Uppal,Store,H_002,Toilet Paper Pack,Home Essentials,Cleaning,200,65,13000,448,420
2025-12-27,S_008,Uppal,Store,H_003,Study Table,Home Essentials,Furniture,4000,1,4000,8,7
2025-12-27,S_008,Uppal,Store,F_001,Mens T-Shirt,Fashion,Menswear,800,26,20800,116,175
2025-12-27,S_008,Uppal,Store,F_002,Womans Jeans,Fashion,Womenswear,2500,18,45000,33,105
2025-12-27,S_009,Dilsukhnagar,Store,E_001,iPhone 15,Electronics,Mobile,80000,7,560000,35,35
2025-12-27,S_009,Dilsukhnagar,Store,E_002,Samsung S24,Electronics,Mobile,75000,7,525000,37,35
2025-12-27,S_009,Dilsukhnagar,Store,E_003,MacBook Air,Electronics,Laptop,100000,2,200000,16,14
2025-12-27,S_009,Dilsukhnagar,Store,E_004,Sony Headphones,Electronics,Audio,20000,8,160000,56,56
2025-12-27,S_009,Dilsukhnagar,Store,D_001,Fresh Milk 1L,Daily Needs,Dairy,60,232,13920,949,1400
2025-12-27,S_009,Dilsukhnagar,Store,D_002,Whole Wheat Bread,Daily Needs,Bakery,50,291,14550,757,1050
2025-12-27,S_009,Dilsukhnagar,Store,D_003,Farm Eggs (12),Daily Needs,Dairy,90,134,12060,671,700
2025-12-27,S_009,Dilsukhnagar,Store,D_004,Tomatoes (1kg),Daily Needs,Vegetables,40,311,12440,1123,1260
2025-12-27,S_009,Dilsukhnagar,Store,H_001,Detergent 2kg,Home Essentials,Cleaning,350,64,22400,277,280
2025-12-27,S_009,Dilsukhnagar,Store,H_002,Toilet Paper Pack,Home Essentials,Cleaning,200,105,21000,164,420
2025-12-27,S_009,Dilsukhnagar,Store,H_003,Study Table,Home Essentials,Furniture,4000,1,4000,2,7
2025-12-27,S_009,Dilsukhnagar,Store,F_001,Mens T-Shirt,Fashion,Menswear,800,32,25600,114,175
2025-12-27,S_009,Dilsukhnagar,Store,F_002,Womans Jeans,Fashion,Womenswear,2500,24,60000,123,105
2025-12-27,S_010,Charminar,Store,E_001,iPhone 15,Electronics,Mobile,80000,7,560000,27,35
2025-12-27,S_010,Charminar,Store,E_002,Samsung S24,Electronics,Mobile,75000,7,525000,26,35
2025-12-27,S_010,Charminar,Store,E_003,MacBook Air,Electronics,Laptop,100000,2,200000,13,14
2025-12-27,S_010,Charminar,Store,E_004,Sony Headphones,Electronics,Audio,20000,11,220000,61,56
2025-12-27,S_010,Charminar,Store,D_001,Fresh Milk 1L,Daily Needs,Dairy,60,369,22140,543,1400
2025-12-27,S_010,Charminar,Store,D_002,Whole Wheat Bread,Daily Needs,Bakery,50,272,13600,916,1050
2025-12-27,S_010,Charminar,Store,D_003,Farm Eggs (12),Daily Needs,Dairy,90,164,14760,797,700
2025-12-27,S_010,Charminar,Store,D_004,Tomatoes (1kg),Daily Needs,Vegetables,40,290,11600,842,1260
2025-12-27,S_010,Charminar,Store,H_001,Detergent 2kg,Home Essentials,Cleaning,350,67,23450,213,280
2025-12-27,S_010,Charminar,Store,H_002,Toilet Paper Pack,Home Essentials,Cleaning,200,87,17400,394,420
2025-12-27,S_010,Charminar,Store,H_003,Study Table,Home Essentials,Furniture,4000,1,4000,5,7
2025-12-27,S_010,Charminar,Store,F_001,Mens T-Shirt,Fashion,Menswear,800,32,25600,190,175
2025-12-27,S_010,Charminar,Store,F_002,Womans Jeans,Fashion,Womenswear,2500,23,57500,59,105
2025-12-28,W_001,Shamirpet Central Warehouse,Warehouse,E_001,iPhone 15,Electronics,Mobile,80000,0,0,2500,0
2025-12-28,W_001,Shamirpet Central Warehouse,Warehouse,E_002,Samsung S24,Electronics,Mobile,75000,0,0,2500,0
2025-12-28,W_001,Shamirpet Central Warehouse,Warehouse,E_003,MacBook Air,Electronics,Laptop,100000,0,0,1000,0
2025-12-28,W_001,Shamirpet Central Warehouse,Warehouse,E_004,Sony Headphones,Electronics,Audio,20000,0,0,4000,0
2025-12-28,W_001,Shamirpet Central Warehouse,Warehouse,D_001,Fresh Milk 1L,Daily Needs,Dairy,60,0,0,100000,0
2025-12-28,W_001,Shamirpet Central Warehouse,Warehouse,D_002,Whole Wheat Bread,Daily Needs,Bakery,50,0,0,75000,0
2025-12-28,W_001,Shamirpet Central Warehouse,Warehouse,D_003,Farm Eggs (12),Daily Needs,Dairy,90,0,0,50000,0
2025-12-28,W_001,Shamirpet Central Warehouse,Warehouse,D_004,Tomatoes (1kg),Daily Needs,Vegetables,40,0,0,90000,0
2025-12-28,W_001,Shamirpet Central Warehouse,Warehouse,H_001,Detergent 2kg,Home Essentials,Cleaning,350,0,0,20000,0
2025-12-28,W_001,Shamirpet Central Warehouse,Warehouse,H_002,Toilet Paper Pack,Home Essentials,Cleaning,200,0,0,30000,0
2025-12-28,W_001,Shamirpet Central Warehouse,Warehouse,H_003,Study Table,Home Essentials,Furniture,4000,0,0,500,0
2025-12-28,W_001,Shamirpet Central Warehouse,Warehouse,F_001,Mens T-Shirt,Fashion,Menswear,800,0,0,12500,0
2025-12-28,W_001,Shamirpet Central Warehouse,Warehouse,F_002,Womans Jeans,Fashion,Womenswear,2500,0,0,7500,0
2025-12-28,S_001,Gachibowli,Store,E_001,iPhone 15,Electronics,Mobile,80000,12,960000,34,35
2025-12-28,S_001,Gachibowli,Store,E_002,Samsung S24,Electronics,Mobile,75000,7,525000,48,35
2025-12-28,S_001,Gachibowli,Store,E_003,MacBook Air,Electronics,Laptop,100000,4,400000,15,14
2025-12-28,S_001,Gachibowli,Store,E_004,Sony Headphones,Electronics,Audio,20000,9,180000,64,56
2025-12-28,S_001,Gachibowli,Store,D_001,Fresh Milk 1L,Daily Needs,Dairy,60,429,25740,100,1400
2025-12-28,S_001,Gachibowli,Store,D_002,Whole Wheat Bread,Daily Needs,Bakery,50,290,14500,628,1050
2025-12-28,S_001,Gachibowli,Store,D_003,Farm Eggs (12),Daily Needs,Dairy,90,231,20790,290,700
2025-12-28,S_001,Gachibowli,Store,D_004,Tomatoes (1kg),Daily Needs,Vegetables,40,331,13240,1375,1260
2025-12-28,S_001,Gachibowli,Store,H_001,Detergent 2kg,Home Essentials,Cleaning,350,74,25900,205,280
2025-12-28,S_001,Gachibowli,Store,H_002,Toilet Paper Pack,Home Essentials,Cleaning,200,94,18800,216,420
2025-12-28,S_001,Gachibowli,Store,H_003,Study Table,Home Essentials,Furniture,4000,1,4000,8,7
2025-12-28,S_001,Gachibowli,Store,F_001,Mens T-Shirt,Fashion,Menswear,800,51,40800,128,175
2025-12-28,S_001,Gachibowli,Store,F_002,Womans Jeans,Fashion,Womenswear,2500,32,80000,81,105
2025-12-28,S_002,Jubilee Hills,Store,E_001,iPhone 15,Electronics,Mobile,80000,10,800000,16,35
2025-12-28,S_002,Jubilee Hills,Store,E_002,Samsung S24,Electronics,Mobile,75000,10,750000,14,35
2025-12-28,S_002,Jubilee Hills,Store,E_003,MacBook Air,Electronics,Laptop,100000,4,400000,15,14
2025-12-28,S_002,Jubilee Hills,Store,E_004,Sony Headphones,Electronics,Audio,20000,13,260000,43,56
2025-12-28,S_002,Jubilee Hills,Store,D_001,Fresh Milk 1L,Daily Needs,Dairy,60,255,15300,1325,1400
2025-12-28,S_002,Jubilee Hills,Store,D_002,Whole Wheat Bread,Daily Needs,Bakery,50,291,14550,873,1050
2025-12-28,S_002,Jubilee Hills,Store,D_003,Farm Eggs (12),Daily Needs,Dairy,90,220,19800,321,700
2025-12-28,S_002,Jubilee Hills,Store,D_004,Tomatoes (1kg),Daily Needs,Vegetables,40,349,13960,1128,1260
2025-12-28,S_002,Jubilee Hills,Store,H_001,Detergent 2kg,Home Essentials,Cleaning,350,68,23800,168,280
2025-12-28,S_002,Jubilee Hills,Store,H_002,Toilet Paper Pack,Home Essentials,Cleaning,200,152,30400,616,420
2025-12-28,S_002,Jubilee Hills,Store,H_003,Study Table,Home Essentials,Furniture,4000,2,8000,4,7
2025-12-28,S_002,Jubilee Hills,Store,F_001,Mens T-Shirt,Fashion,Menswear,800,56,44800,92,175
2025-12-28,S_002,Jubilee Hills,Store,F_002,Womans Jeans,Fashion,Womenswear,2500,25,62500,45,105
2025-12-28,S_003,Madhapur,Store,E_001,iPhone 15,Electronics,Mobile,80000,6,480000,26,35
2025-12-28,S_003,Madhapur,Store,E_002,Samsung S24,Electronics,Mobile,75000,7,525000,16,35
2025-12-28,S_003,Madhapur,Store,E_003,MacBook Air,Electronics,Laptop,100000,2,200000,12,14
2025-12-28,S_003,Madhapur,Store,E_004,Sony Headphones,Electronics,Audio,20000,12,240000,29,56
2025-12-28,S_003,Madhapur,Store,D_001,Fresh Milk 1L,Daily Needs,Dairy,60,295,17700,1402,1400
2025-12-28,S_003,Madhapur,Store,D_002,Whole Wheat Bread,Daily Needs,Bakery,50,194,9700,475,1050
2025-12-28,S_003,Madhapur,Store,D_003,Farm Eggs (12),Daily Needs,Dairy,90,139,12510,566,700
2025-12-28,S_003,Madhapur,Store,D_004,Tomatoes (1kg),Daily Needs,Vegetables,40,231,9240,1012,1260
2025-12-28,S_003,Madhapur,Store,H_001,Detergent 2kg,Home Essentials,Cleaning,350,69,24150,343,280
2025-12-28,S_003,Madhapur,Store,H_002,Toilet Paper Pack,Home Essentials,Cleaning,200,124,24800,363,420
2025-12-28,S_003,Madhapur,Store,H_003,Study Table,Home Essentials,Furniture,4000,0,0,5,7
2025-12-28,S_003,Madhapur,Store,F_001,Mens T-Shirt,Fashion,Menswear,800,33,26400,142,175
2025-12-28,S_003,Madhapur,Store,F_002,Womans Jeans,Fashion,Womenswear,2500,27,67500,85,105
2025-12-28,S_004,Kukatpally,Store,E_001,iPhone 15,Electronics,Mobile,80000,6,480000,2,35
2025-12-28,S_004,Kukatpally,Store,E_002,Samsung S24,Electronics,Mobile,75000,6,450000,36,35
2025-12-28,S_004,Kukatpally,Store,E_003,MacBook Air,Electronics,Laptop,100000,3,300000,14,14
2025-12-28,S_004,Kukatpally,Store,E_004,Sony Headphones,Electronics,Audio,20000,11,220000,58,56
2025-12-28,S_004,Kukatpally,Store,D_001,Fresh Milk 1L,Daily Needs,Dairy,60,273,16380,1095,1400
2025-12-28,S_004,Kukatpally,Store,D_002,Whole Wheat Bread,Daily Needs,Bakery,50,208,10400,877,1050
2025-12-28,S_004,Kukatpally,Store,D_003,Farm Eggs (12),Daily Needs,Dairy,90,129,11610,664,700
2025-12-28,S_004,Kukatpally,Store,D_004,Tomatoes (1kg),Daily Needs,Vegetables,40,259,10360,1052,1260
2025-12-28,S_004,Kukatpally,Store,H_001,Detergent 2kg,Home Essentials,Cleaning,350,43,15050,36,280
2025-12-28,S_004,Kukatpally,Store,H_002,Toilet Paper Pack,Home Essentials,Cleaning,200,48,9600,342,420
2025-12-28,S_004,Kukatpally,Store,H_003,Study Table,Home Essentials,Furniture,4000,1,4000,5,7
2025-12-28,S_004,Kukatpally,Store,F_001,Mens T-Shirt,Fashion,Menswear,800,33,26400,176,175
2025-12-28,S_004,Kukatpally,Store,F_002,Womans Jeans,Fashion,Womenswear,2500,17,42500,62,105
2025-12-28,S_005,Banjara Hills,Store,E_001,iPhone 15,Electronics,Mobile,80000,6,480000,45,35
2025-12-28,S_005,Banjara Hills,Store,E_002,Samsung S24,Electronics,Mobile,75000,8,600000,35,35
2025-12-28,S_005,Banjara Hills,Store,E_003,MacBook Air,Electronics,Laptop,100000,2,200000,20,14
2025-12-28,S_005,Banjara Hills,Store,E_004,Sony Headphones,Electronics,Audio,20000,15,300000,74,56
2025-12-28,S_005,Banjara Hills,Store,D_001,Fresh Milk 1L,Daily Needs,Dairy,60,179,10740,1604,1400
2025-12-28,S_005,Banjara Hills,Store,D_002,Whole Wheat Bread,Daily Needs,Bakery,50,247,12350,598,1050
2025-12-28,S_005,Banjara Hills,Store,D_003,Farm Eggs (12),Daily Needs,Dairy,90,143,12870,749,700
2025-12-28,S_005,Banjara Hills,Store,D_004,Tomatoes (1kg),Daily Needs,Vegetables,40,280,11200,1688,1260
2025-12-28,S_005,Banjara Hills,Store,H_001,Detergent 2kg,Home Essentials,Cleaning,350,44,15400,336,280
2025-12-28,S_005,Banjara Hills,Store,H_002,Toilet Paper Pack,Home Essentials,Cleaning,200,42,8400,380,420
2025-12-28,S_005,Banjara Hills,Store,H_003,Study Table,Home Essentials,Furniture,4000,1,4000,4,7
2025-12-28,S_005,Banjara Hills,Store,F_001,Mens T-Shirt,Fashion,Menswear,800,38,30400,104,175
2025-12-28,S_005,Banjara Hills,Store,F_002,Womans Jeans,Fashion,Womenswear,2500,25,62500,58,105
2025-12-28,S_006,Kondapur,Store,E_001,iPhone 15,Electronics,Mobile,80000,6,480000,19,35
2025-12-28,S_006,Kondapur,Store,E_002,Samsung S24,Electronics,Mobile,75000,8,600000,8,35
2025-12-28,S_006,Kondapur,Store,E_003,MacBook Air,Electronics,Laptop,100000,3,300000,14,14
2025-12-28,S_006,Kondapur,Store,E_004,Sony Headphones,Electronics,Audio,20000,8,160000,22,56
2025-12-28,S_006,Kondapur,Store,D_001,Fresh Milk 1L,Daily Needs,Dairy,60,195,11700,644,1400
2025-12-28,S_006,Kondapur,Store,D_002,Whole Wheat Bread,Daily Needs,Bakery,50,250,12500,753,1050
2025-12-28,S_006,Kondapur,Store,D_003,Farm Eggs (12),Daily Needs,Dairy,90,147,13230,801,700
2025-12-28,S_006,Kondapur,Store,D_004,Tomatoes (1kg),Daily Needs,Vegetables,40,154,6160,378,1260
2025-12-28,S_006,Kondapur,Store,H_001,Detergent 2kg,Home Essentials,Cleaning,350,50,17500,277,280
2025-12-28,S_006,Kondapur,Store,H_002,Toilet Paper Pack,Home Essentials,Cleaning,200,80,16000,199,420
2025-12-28,S_006,Kondapur,Store,H_003,Study Table,Home Essentials,Furniture,4000,1,4000,7,7
2025-12-28,S_006,Kondapur,Store,F_001,Mens T-Shirt,Fashion,Menswear,800,34,27200,176,175
2025-12-28,S_006,Kondapur,Store,F_002,Womans Jeans,Fashion,Womenswear,2500,20,50000,92,105
2025-12-28,S_007,Begumpet,Store,E_001,iPhone 15,Electronics,Mobile,80000,7,560000,26,35
2025-12-28,S_007,Begumpet,Store,E_002,Samsung S24,Electronics,Mobile,75000,7,525000,13,35
2025-12-28,S_007,Begumpet,Store,E_003,MacBook Air,Electronics,Laptop,100000,2,200000,13,14
2025-12-28,S_007,Begumpet,Store,E_004,Sony Headphones,Electronics,Audio,20000,9,180000,60,56
2025-12-28,S_007,Begumpet,Store,D_001,Fresh Milk 1L,Daily Needs,Dairy,60,359,21540,411,1400
2025-12-28,S_007,Begumpet,Store,D_002,Whole Wheat Bread,Daily Needs,Bakery,50,213,10650,917,1050
2025-12-28,S_007,Begumpet,Store,D_003,Farm Eggs (12),Daily Needs,Dairy,90,184,16560,530,700
2025-12-28,S_007,Begumpet,Store,D_004,Tomatoes (1kg),Daily Needs,Vegetables,40,188,7520,1531,1260
2025-12-28,S_007,Begumpet,Store,H_001,Detergent 2kg,Home Essentials,Cleaning,350,47,16450,298,280
2025-12-28,S_007,Begumpet,Store,H_002,Toilet Paper Pack,Home Essentials,Cleaning,200,86,17200,233,420
2025-12-28,S_007,Begumpet,Store,H_003,Study Table,Home Essentials,Furniture,4000,1,4000,5,7
2025-12-28,S_007,Begumpet,Store,F_001,Mens T-Shirt,Fashion,Menswear,800,46,36800,92,175
2025-12-28,S_007,Begumpet,Store,F_002,Womans Jeans,Fashion,Womenswear,2500,18,45000,71,105
2025-12-28,S_008,Uppal,Store,E_001,iPhone 15,Electronics,Mobile,80000,4,320000,43,35
