Date,Product_ID,Category,Sales_Quantity,Current_Stock,Lead_Time_Days
2025-01-19,SKU_005,Household,30,155,5
2025-01-20,SKU_001,Dairy,143,1127,2
2025-01-20,SKU_002,Bakery,96,571,2
2025-01-20,SKU_003,Electronics,8,59,14
2025-01-20,SKU_004,Clothing,46,280,7
2025-01-20,SKU_005,Household,30,177,5
2025-01-21,SKU_001,Dairy,139,604,2
2025-01-21,SKU_002,Bakery,95,537,2
2025-01-21,SKU_003,Electronics,8,51,14
2025-01-21,SKU_004,Clothing,52,231,7
2025-01-21,SKU_005,Household,27,138,5
2025-01-22,SKU_001,Dairy,118,813,2
2025-01-22,SKU_002,Bakery,83,301,2
2025-01-22,SKU_003,Electronics,11,30,14
2025-01-22,SKU_004,Clothing,56,293,7
2025-01-22,SKU_005,Household,25,160,5
2025-01-23,SKU_001,Dairy,151,1200,2
2025-01-23,SKU_002,Bakery,83,482,2
2025-01-23,SKU_003,Electronics,8,31,14
2025-01-23,SKU_004,Clothing,51,243,7
2025-01-23,SKU_005,Household,32,215,5
2025-01-24,SKU_001,Dairy,120,490,2
2025-01-24,SKU_002,Bakery,91,420,2
2025-01-24,SKU_003,Electronics,10,63,14
2025-01-24,SKU_004,Clothing,50,268,7
2025-01-24,SKU_005,Household,30,139,5
2025-01-25,SKU_001,Dairy,151,525,2
2025-01-25,SKU_002,Bakery,124,588,2
2025-01-25,SKU_003,Electronics,10,55,14
2025-01-25,SKU_004,Clothing,56,134,7
2025-01-25,SKU_005,Household,31,35,5
2025-01-26,SKU_001,Dairy,162,882,2
2025-01-26,SKU_002,Bakery,148,599,2
2025-01-26,SKU_003,Electronics,7,69,14
2025-01-26,SKU_004,Clothing,48,323,7
2025-01-26,SKU_005,Household,27,113,5
2025-01-27,SKU_001,Dairy,155,1104,2
2025-01-27,SKU_002,Bakery,103,703,2
2025-01-27,SKU_003,Electronics,8,51,14
2025-01-27,SKU_004,Clothing,52,346,7
2025-01-27,SKU_005,Household,34,244,5
2025-01-28,SKU_001,Dairy,139,960,2
2025-01-28,SKU_002,Bakery,102,647,2
2025-01-28,SKU_003,Electronics,8,72,14
2025-01-28,SKU_004,Clothing,45,298,7
2025-01-28,SKU_005,Household,29,88,5
2025-01-29,SKU_001,Dairy,170,932,2
2025-01-29,SKU_002,Bakery,106,848,2
2025-01-29,SKU_003,Electronics,10,44,14
2025-01-29,SKU_004,Clothing,46,265,7
2025-01-29,SKU_005,Household,26,97,5
2025-01-30,SKU_001,Dairy,142,493,2
2025-01-30,SKU_002,Bakery,88,440,2
2025-01-30,SKU_003,Electronics,11,48,14
2025-01-30,SKU_004,Clothing,44,218,7
2025-01-30,SKU_005,Household,31,151,5
2025-01-31,SKU_001,Dairy,179,354,2
2025-01-31,SKU_002,Bakery,81,437,2
2025-01-31,SKU_003,Electronics,10,44,14
2025-01-31,SKU_004,Clothing,55,375,7
2025-01-31,SKU_005,Household,29,169,5
2025-02-01,SKU_001,Dairy,124,625,2
2025-02-01,SKU_002,Bakery,130,523,2
2025-02-01,SKU_003,Electronics,9,43,14
2025-02-01,SKU_004,Clothing,51,280,7
2025-02-01,SKU_005,Household,24,215,5
2025-02-02,SKU_001,Dairy,125,1025,2
2025-02-02,SKU_002,Bakery,130,209,2
2025-02-02,SKU_003,Electronics,9,67,14
2025-02-02,SKU_004,Clothing,46,258,7
2025-02-02,SKU_005,Household,36,77,5
2025-02-03,SKU_001,Dairy,137,900,2
2025-02-03,SKU_002,Bakery,116,672,2
2025-02-03,SKU_003,Electronics,10,36,14
2025-02-03,SKU_004,Clothing,51,196,7
2025-02-03,SKU_005,Household,32,197,5
2025-02-04,SKU_001,Dairy,165,1061,2
2025-02-04,SKU_002,Bakery,83,709,2
2025-02-04,SKU_003,Electronics,10,55,14
2025-02-04,SKU_004,Clothing,43,273,7
2025-02-04,SKU_005,Household,26,223,5
2025-02-05,SKU_001,Dairy,140,804,2
2025-02-05,SKU_002,Bakery,93,590,2
2025-02-05,SKU_003,Electronics,9,26,14
2025-02-05,SKU_004,Clothing,53,131,7
2025-02-05,SKU_005,Household,31,254,5
2025-02-06,SKU_001,Dairy,151,798,2
2025-02-06,SKU_002,Bakery,99,469,2
2025-02-06,SKU_003,Electronics,9,65,14
2025-02-06,SKU_004,Clothing,52,302,7
2025-02-06,SKU_005,Household,29,129,5
2025-02-07,SKU_001,Dairy,128,390,2
2025-02-07,SKU_002,Bakery,101,309,2
2025-02-07,SKU_003,Electronics,10,27,14
2025-02-07,SKU_004,Clothing,46,148,7
2025-02-07,SKU_005,Household,32,112,5
2025-02-08,SKU_001,Dairy,137,1179,2
2025-02-08,SKU_002,Bakery,149,534,2
2025-02-08,SKU_003,Electronics,9,33,14
2025-02-08,SKU_004,Clothing,57,378,7
2025-02-08,SKU_005,Household,29,136,5
2025-02-09,SKU_001,Dairy,174,787,2
2025-02-09,SKU_002,Bakery,142,684,2
2025-02-09,SKU_003,Electronics,8,35,14
2025-02-09,SKU_004,Clothing,46,212,7
2025-02-09,SKU_005,Household,32,142,5
2025-02-10,SKU_001,Dairy,144,918,2
2025-02-10,SKU_002,Bakery,103,272,2
2025-02-10,SKU_003,Electronics,11,52,14
2025-02-10,SKU_004,Clothing,48,248,7
2025-02-10,SKU_005,Household,30,119,5
2025-02-11,SKU_001,Dairy,182,714,2
2025-02-11,SKU_002,Bakery,102,735,2
2025-02-11,SKU_003,Electronics,8,68,14
2025-02-11,SKU_004,Clothing,47,242,7
2025-02-11,SKU_005,Household,33,144,5
2025-02-12,SKU_001,Dairy,152,549,2
2025-02-12,SKU_002,Bakery,106,773,2
2025-02-12,SKU_003,Electronics,10,60,14
2025-02-12,SKU_004,Clothing,47,302,7
2025-02-12,SKU_005,Household,30,188,5
2025-02-13,SKU_001,Dairy,145,1164,2
2025-02-13,SKU_002,Bakery,86,417,2
2025-02-13,SKU_003,Electronics,9,90,14
2025-02-13,SKU_004,Clothing,45,315,7
2025-02-13,SKU_005,Household,26,187,5
2025-02-14,SKU_001,Dairy,143,722,2
2025-02-14,SKU_002,Bakery,98,246,2
2025-02-14,SKU_003,Electronics,9,47,14
2025-02-14,SKU_004,Clothing,51,209,7
2025-02-14,SKU_005,Household,31,107,5
2025-02-15,SKU_001,Dairy,127,809,2
2025-02-15,SKU_002,Bakery,138,512,2
2025-02-15,SKU_003,Electronics,11,86,14
2025-02-15,SKU_004,Clothing,58,354,7
2025-02-15,SKU_005,Household,29,120,5
2025-02-16,SKU_001,Dairy,154,584,2
2025-02-16,SKU_002,Bakery,145,465,2
2025-02-16,SKU_003,Electronics,9,25,14
2025-02-16,SKU_004,Clothing,44,395,7
2025-02-16,SKU_005,Household,30,149,5
2025-02-17,SKU_001,Dairy,145,1081,2
2025-02-17,SKU_002,Bakery,106,724,2
2025-02-17,SKU_003,Electronics,8,33,14
2025-02-17,SKU_004,Clothing,45,232,7
2025-02-17,SKU_005,Household,26,172,5
2025-02-18,SKU_001,Dairy,156,915,2
2025-02-18,SKU_002,Bakery,110,439,2
2025-02-18,SKU_003,Electronics,10,55,14
2025-02-18,SKU_004,Clothing,49,236,7
2025-02-18,SKU_005,Household,29,125,5
2025-02-19,SKU_001,Dairy,138,911,2
2025-02-19,SKU_002,Bakery,98,253,2
2025-02-19,SKU_003,Electronics,10,57,14
2025-02-19,SKU_004,Clothing,51,248,7
2025-02-19,SKU_005,Household,24,210,5
2025-02-20,SKU_001,Dairy,133,899,2
2025-02-20,SKU_002,Bakery,99,252,2
2025-02-20,SKU_003,Electronics,9,72,14
2025-02-20,SKU_004,Clothing,53,257,7
2025-02-20,SKU_005,Household,26,185,5
2025-02-21,SKU_001,Dairy,167,711,2
2025-02-21,SKU_002,Bakery,85,797,2
2025-02-21,SKU_003,Electronics,9,58,14
2025-02-21,SKU_004,Clothing,47,231,7
2025-02-21,SKU_005,Household,33,111,5
2025-02-22,SKU_001,Dairy,149,1245,2
2025-02-22,SKU_002,Bakery,151,500,2
2025-02-22,SKU_003,Electronics,10,36,14
2025-02-22,SKU_004,Clothing,51,176,7
2025-02-22,SKU_005,Household,32,137,5
2025-02-23,SKU_001,Dairy,131,957,2
2025-02-23,SKU_002,Bakery,127,523,2
2025-02-23,SKU_003,Electronics,11,44,14
2025-02-23,SKU_004,Clothing,56,256,7
2025-02-23,SKU_005,Household,29,70,5
2025-02-24,SKU_001,Dairy,153,522,2
2025-02-24,SKU_002,Bakery,81,325,2
2025-02-24,SKU_003,Electronics,9,46,14
2025-02-24,SKU_004,Clothing,52,226,7
2025-02-24,SKU_005,Household,26,171,5
2025-02-25,SKU_001,Dairy,168,615,2
2025-02-25,SKU_002,Bakery,106,461,2
2025-02-25,SKU_003,Electronics,8,49,14
2025-02-25,SKU_004,Clothing,54,277,7
2025-02-25,SKU_005,Household,30,191,5
2025-02-26,SKU_001,Dairy,179,939,2
2025-02-26,SKU_002,Bakery,100,230,2
2025-02-26,SKU_003,Electronics,9,34,14
2025-02-26,SKU_004,Clothing,51,326,7
2025-02-26,SKU_005,Household,32,85,5
2025-02-27,SKU_001,Dairy,143,674,2
2025-02-27,SKU_002,Bakery,85,482,2
2025-02-27,SKU_003,Electronics,12,51,14
2025-02-27,SKU_004,Clothing,55,299,7
2025-02-27,SKU_005,Household,30,210,5
2025-02-28,SKU_001,Dairy,149,460,2
2025-02-28,SKU_002,Bakery,89,287,2
2025-02-28,SKU_003,Electronics,10,58,14
2025-02-28,SKU_004,Clothing,46,316,7
2025-02-28,SKU_005,Household,27,296,5
2025-03-01,SKU_001,Dairy,171,615,2
2025-03-01,SKU_002,Bakery,119,427,2
2025-03-01,SKU_003,Electronics,10,60,14
2025-03-01,SKU_004,Clothing,48,306,7
2025-03-01,SKU_005,Household,33,132,5
2025-03-02,SKU_001,Dairy,158,637,2
2025-03-02,SKU_002,Bakery,120,625,2
2025-03-02,SKU_003,Electronics,9,20,14
2025-03-02,SKU_004,Clothing,46,283,7
2025-03-02,SKU_005,Household,29,98,5
2025-03-03,SKU_001,Dairy,124,968,2
2025-03-03,SKU_002,Bakery,99,398,2
2025-03-03,SKU_003,Electronics,9,39,14
2025-03-03,SKU_004,Clothing,50,284,7
2025-03-03,SKU_005,Household,26,132,5
2025-03-04,SKU_001,Dairy,133,887,2
2025-03-04,SKU_002,Bakery,104,591,2
2025-03-04,SKU_003,Electronics,8,57,14
2025-03-04,SKU_004,Clothing,48,173,7
2025-03-04,SKU_005,Household,32,70,5
2025-03-05,SKU_001,Dairy,151,557,2
2025-03-05,SKU_002,Bakery,100,586,2
2025-03-05,SKU_003,Electronics,8,55,14
2025-03-05,SKU_004,Clothing,53,267,7
2025-03-05,SKU_005,Household,31,181,5
2025-03-06,SKU_001,Dairy,170,1036,2
2025-03-06,SKU_002,Bakery,89,466,2
2025-03-06,SKU_003,Electronics,11,62,14
2025-03-06,SKU_004,Clothing,45,304,7
2025-03-06,SKU_005,Household,29,181,5
2025-03-07,SKU_001,Dairy,148,880,2
2025-03-07,SKU_002,Bakery,96,330,2
2025-03-07,SKU_003,Electronics,10,59,14
2025-03-07,SKU_004,Clothing,49,361,7
2025-03-07,SKU_005,Household,29,149,5
2025-03-08,SKU_001,Dairy,136,575,2
2025-03-08,SKU_002,Bakery,139,696,2
2025-03-08,SKU_003,Electronics,8,66,14
2025-03-08,SKU_004,Clothing,45,196,7
2025-03-08,SKU_005,Household,31,180,5
2025-03-09,SKU_001,Dairy,170,945,2
2025-03-09,SKU_002,Bakery,132,508,2
2025-03-09,SKU_003,Electronics,10,66,14
2025-03-09,SKU_004,Clothing,55,251,7
2025-03-09,SKU_005,Household,33,161,5
2025-03-10,SKU_001,Dairy,147,620,2
2025-03-10,SKU_002,Bakery,106,345,2
2025-03-10,SKU_003,Electronics,10,82,14
2025-03-10,SKU_004,Clothing,60,195,7
2025-03-10,SKU_005,Household,38,130,5
2025-03-11,SKU_001,Dairy,178,1293,2
2025-03-11,SKU_002,Bakery,118,483,2
2025-03-11,SKU_003,Electronics,10,58,14
2025-03-11,SKU_004,Clothing,45,298,7
2025-03-11,SKU_005,Household,27,156,5
2025-03-12,SKU_001,Dairy,146,1081,2
2025-03-12,SKU_002,Bakery,83,462,2
2025-03-12,SKU_003,Electronics,10,52,14
2025-03-12,SKU_004,Clothing,56,290,7
2025-03-12,SKU_005,Household,30,164,5
2025-03-13,SKU_001,Dairy,139,755,2
2025-03-13,SKU_002,Bakery,100,616,2
2025-03-13,SKU_003,Electronics,9,70,14
2025-03-13,SKU_004,Clothing,47,74,7
2025-03-13,SKU_005,Household,23,130,5
2025-03-14,SKU_001,Dairy,158,845,2
2025-03-14,SKU_002,Bakery,114,98,2
2025-03-14,SKU_003,Electronics,9,48,14
2025-03-14,SKU_004,Clothing,37,256,7
2025-03-14,SKU_005,Household,27,188,5
2025-03-15,SKU_001,Dairy,157,667,2
2025-03-15,SKU_002,Bakery,120,364,2
2025-03-15,SKU_003,Electronics,9,57,14
2025-03-15,SKU_004,Clothing,45,190,7
2025-03-15,SKU_005,Household,34,137,5
2025-03-16,SKU_001,Dairy,169,508,2
2025-03-16,SKU_002,Bakery,137,463,2
2025-03-16,SKU_003,Electronics,9,50,14
2025-03-16,SKU_004,Clothing,44,351,7
2025-03-16,SKU_005,Household,22,161,5
2025-03-17,SKU_001,Dairy,171,588,2
2025-03-17,SKU_002,Bakery,98,607,2
2025-03-17,SKU_003,Electronics,10,58,14
2025-03-17,SKU_004,Clothing,52,145,7
2025-03-17,SKU_005,Household,31,133,5
2025-03-18,SKU_001,Dairy,129,983,2
2025-03-18,SKU_002,Bakery,111,188,2
2025-03-18,SKU_003,Electronics,11,56,14
2025-03-18,SKU_004,Clothing,54,330,7
2025-03-18,SKU_005,Household,29,113,5
2025-03-19,SKU_001,Dairy,151,533,2
2025-03-19,SKU_002,Bakery,102,536,2
2025-03-19,SKU_003,Electronics,9,67,14
2025-03-19,SKU_004,Clothing,55,379,7
2025-03-19,SKU_005,Household,30,170,5
2025-03-20,SKU_001,Dairy,144,584,2
2025-03-20,SKU_002,Bakery,96,374,2
2025-03-20,SKU_003,Electronics,11,50,14
2025-03-20,SKU_004,Clothing,42,194,7
2025-03-20,SKU_005,Household,23,169,5
2025-03-21,SKU_001,Dairy,140,999,2
2025-03-21,SKU_002,Bakery,88,527,2
2025-03-21,SKU_003,Electronics,10,38,14
2025-03-21,SKU_004,Clothing,55,247,7
2025-03-21,SKU_005,Household,34,136,5
2025-03-22,SKU_001,Dairy,165,904,2
2025-03-22,SKU_002,Bakery,114,286,2
2025-03-22,SKU_003,Electronics,10,41,14
2025-03-22,SKU_004,Clothing,42,321,7
2025-03-22,SKU_005,Household,33,161,5
2025-03-23,SKU_001,Dairy,140,250,2
2025-03-23,SKU_002,Bakery,142,390,2
2025-03-23,SKU_003,Electronics,13,62,14
2025-03-23,SKU_004,Clothing,41,237,7
2025-03-23,SKU_005,Household,26,170,5
2025-03-24,SKU_001,Dairy,130,1019,2
2025-03-24,SKU_002,Bakery,84,402,2
2025-03-24,SKU_003,Electronics,10,45,14
2025-03-24,SKU_004,Clothing,47,392,7
2025-03-24,SKU_005,Household,26,126,5
2025-03-25,SKU_001,Dairy,141,954,2
2025-03-25,SKU_002,Bakery,99,350,2
2025-03-25,SKU_003,Electronics,9,27,14
2025-03-25,SKU_004,Clothing,47,175,7
2025-03-25,SKU_005,Household,27,126,5
2025-03-26,SKU_001,Dairy,162,941,2
2025-03-26,SKU_002,Bakery,78,282,2
2025-03-26,SKU_003,Electronics,8,31,14
2025-03-26,SKU_004,Clothing,50,199,7
2025-03-26,SKU_005,Household,32,155,5
2025-03-27,SKU_001,Dairy,108,605,2
2025-03-27,SKU_002,Bakery,106,708,2
2025-03-27,SKU_003,Electronics,11,57,14
2025-03-27,SKU_004,Clothing,42,269,7
2025-03-27,SKU_005,Household,35,159,5
2025-03-28,SKU_001,Dairy,127,887,2
2025-03-28,SKU_002,Bakery,95,506,2
2025-03-28,SKU_003,Electronics,10,31,14
2025-03-28,SKU_004,Clothing,49,102,7
2025-03-28,SKU_005,Household,28,203,5
2025-03-29,SKU_001,Dairy,175,476,2
2025-03-29,SKU_002,Bakery,121,263,2
2025-03-29,SKU_003,Electronics,9,54,14
2025-03-29,SKU_004,Clothing,45,255,7
2025-03-29,SKU_005,Household,31,182,5
2025-03-30,SKU_001,Dairy,126,1153,2
2025-03-30,SKU_002,Bakery,112,567,2
2025-03-30,SKU_003,Electronics,9,30,14
2025-03-30,SKU_004,Clothing,53,310,7
2025-03-30,SKU_005,Household,32,136,5
2025-03-31,SKU_001,Dairy,139,1336,2
2025-03-31,SKU_002,Bakery,100,701,2
2025-03-31,SKU_003,Electronics,9,42,14
2025-03-31,SKU_004,Clothing,57,235,7
2025-03-31,SKU_005,Household,29,157,5
2025-04-01,SKU_001,Dairy,148,758,2
2025-04-01,SKU_002,Bakery,102,373,2
2025-04-01,SKU_003,Electronics,10,46,14
2025-04-01,SKU_004,Clothing,56,211,7
2025-04-01,SKU_005,Household,24,134,5
2025-04-02,SKU_001,Dairy,141,1094,2
2025-04-02,SKU_002,Bakery,96,427,2
2025-04-02,SKU_003,Electronics,7,45,14
2025-04-02,SKU_004,Clothing,60,339,7
2025-04-02,SKU_005,Household,32,181,5
2025-04-03,SKU_001,Dairy,149,769,2
2025-04-03,SKU_002,Bakery,105,679,2
2025-04-03,SKU_003,Electronics,10,44,14
2025-04-03,SKU_004,Clothing,54,277,7
2025-04-03,SKU_005,Household,25,100,5
2025-04-04,SKU_001,Dairy,162,1028,2
2025-04-04,SKU_002,Bakery,87,501,2
2025-04-04,SKU_003,Electronics,11,46,14
2025-04-04,SKU_004,Clothing,46,253,7
2025-04-04,SKU_005,Household,33,179,5
2025-04-05,SKU_001,Dairy,165,813,2
2025-04-05,SKU_002,Bakery,115,660,2
2025-04-05,SKU_003,Electronics,10,36,14
2025-04-05,SKU_004,Clothing,45,414,7
2025-04-05,SKU_005,Household,29,208,5
2025-04-06,SKU_001,Dairy,134,329,2
2025-04-06,SKU_002,Bakery,134,582,2
2025-04-06,SKU_003,Electronics,10,29,14
2025-04-06,SKU_004,Clothing,45,243,7
2025-04-06,SKU_005,Household,29,147,5
2025-04-07,SKU_001,Dairy,140,786,2
2025-04-07,SKU_002,Bakery,94,502,2
2025-04-07,SKU_003,Electronics,11,38,14
2025-04-07,SKU_004,Clothing,50,155,7
2025-04-07,SKU_005,Household,27,230,5
2025-04-08,SKU_001,Dairy,149,888,2
2025-04-08,SKU_002,Bakery,106,644,2
2025-04-08,SKU_003,Electronics,9,46,14
2025-04-08,SKU_004,Clothing,48,245,7
2025-04-08,SKU_005,Household,29,166,5
2025-04-09,SKU_001,Dairy,131,672,2
2025-04-09,SKU_002,Bakery,96,447,2
2025-04-09,SKU_003,Electronics,9,81,14
2025-04-09,SKU_004,Clothing,46,226,7
2025-04-09,SKU_005,Household,23,204,5
2025-04-10,SKU_001,Dairy,173,633,2
2025-04-10,SKU_002,Bakery,100,557,2
2025-04-10,SKU_003,Electronics,9,53,14
2025-04-10,SKU_004,Clothing,43,98,7
2025-04-10,SKU_005,Household,31,176,5
2025-04-11,SKU_001,Dairy,160,742,2
2025-04-11,SKU_002,Bakery,105,440,2
2025-04-11,SKU_003,Electronics,10,41,14
2025-04-11,SKU_004,Clothing,56,226,7
2025-04-11,SKU_005,Household,29,180,5
2025-04-12,SKU_001,Dairy,174,656,2
2025-04-12,SKU_002,Bakery,138,447,2
2025-04-12,SKU_003,Electronics,8,44,14
2025-04-12,SKU_004,Clothing,47,367,7
2025-04-12,SKU_005,Household,26,124,5
2025-04-13,SKU_001,Dairy,134,707,2
2025-04-13,SKU_002,Bakery,108,561,2
2025-04-13,SKU_003,Electronics,11,58,14
2025-04-13,SKU_004,Clothing,43,283,7
2025-04-13,SKU_005,Household,28,233,5
2025-04-14,SKU_001,Dairy,177,652,2
2025-04-14,SKU_002,Bakery,100,547,2
2025-04-14,SKU_003,Electronics,10,39,14
2025-04-14,SKU_004,Clothing,55,214,7
2025-04-14,SKU_005,Household,28,109,5
2025-04-15,SKU_001,Dairy,125,1136,2
2025-04-15,SKU_002,Bakery,116,383,2
2025-04-15,SKU_003,Electronics,9,90,14
2025-04-15,SKU_004,Clothing,45,281,7
2025-04-15,SKU_005,Household,26,134,5
2025-04-16,SKU_001,Dairy,181,743,2
2025-04-16,SKU_002,Bakery,108,343,2
2025-04-16,SKU_003,Electronics,10,41,14
2025-04-16,SKU_004,Clothing,45,334,7
2025-04-16,SKU_005,Household,30,179,5
2025-04-17,SKU_001,Dairy,150,765,2
2025-04-17,SKU_002,Bakery,104,689,2
2025-04-17,SKU_003,Electronics,10,55,14
2025-04-17,SKU_004,Clothing,45,324,7
2025-04-17,SKU_005,Household,33,155,5
2025-04-18,SKU_001,Dairy,143,767,2
2025-04-18,SKU_002,Bakery,94,541,2
2025-04-18,SKU_003,Electronics,10,27,14
2025-04-18,SKU_004,Clothing,52,299,7
2025-04-18,SKU_005,Household,31,166,5
2025-04-19,SKU_001,Dairy,135,981,2
2025-04-19,SKU_002,Bakery,143,556,2
2025-04-19,SKU_003,Electronics,11,62,14
2025-04-19,SKU_004,Clothing,55,449,7
2025-04-19,SKU_005,Household,28,141,5
2025-04-20,SKU_001,Dairy,144,814,2
2025-04-20,SKU_002,Bakery,148,618,2
2025-04-20,SKU_003,Electronics,9,65,14
2025-04-20,SKU_004,Clothing,50,306,7
2025-04-20,SKU_005,Household,25,154,5
2025-04-21,SKU_001,Dairy,189,732,2
2025-04-21,SKU_002,Bakery,107,584,2
2025-04-21,SKU_003,Electronics,9,45,14
2025-04-21,SKU_004,Clothing,42,207,7
2025-04-21,SKU_005,Household,33,116,5
2025-04-22,SKU_001,Dairy,121,540,2
2025-04-22,SKU_002,Bakery,93,360,2
2025-04-22,SKU_003,Electronics,10,51,14
2025-04-22,SKU_004,Clothing,52,260,7
2025-04-22,SKU_005,Household,28,108,5
2025-04-23,SKU_001,Dairy,152,369,2
2025-04-23,SKU_002,Bakery,102,514,2
2025-04-23,SKU_003,Electronics,10,58,14
2025-04-23,SKU_004,Clothing,42,331,7
2025-04-23,SKU_005,Household,31,39,5
2025-04-24,SKU_001,Dairy,120,712,2
2025-04-24,SKU_002,Bakery,111,798,2
2025-04-24,SKU_003,Electronics,10,48,14
2025-04-24,SKU_004,Clothing,50,197,7
2025-04-24,SKU_005,Household,28,201,5
2025-04-25,SKU_001,Dairy,146,993,2
2025-04-25,SKU_002,Bakery,104,467,2
2025-04-25,SKU_003,Electronics,8,52,14
2025-04-25,SKU_004,Clothing,52,327,7
2025-04-25,SKU_005,Household,31,168,5
2025-04-26,SKU_001,Dairy,138,1011,2
2025-04-26,SKU_002,Bakery,129,555,2
2025-04-26,SKU_003,Electronics,10,68,14
2025-04-26,SKU_004,Clothing,47,212,7
2025-04-26,SKU_005,Household,32,99,5
2025-04-27,SKU_001,Dairy,169,725,2
2025-04-27,SKU_002,Bakery,125,395,2
2025-04-27,SKU_003,Electronics,9,58,14
2025-04-27,SKU_004,Clothing,44,309,7
2025-04-27,SKU_005,Household,27,156,5
2025-04-28,SKU_001,Dairy,150,909,2
2025-04-28,SKU_002,Bakery,95,552,2
2025-04-28,SKU_003,Electronics,9,77,14
2025-04-28,SKU_004,Clothing,50,231,7
2025-04-28,SKU_005,Household,33,178,5
2025-04-29,SKU_001,Dairy,154,817,2
2025-04-29,SKU_002,Bakery,94,663,2
2025-04-29,SKU_003,Electronics,9,38,14
2025-04-29,SKU_004,Clothing,53,271,7
2025-04-29,SKU_005,Household,27,136,5
2025-04-30,SKU_001,Dairy,142,560,2
2025-04-30,SKU_002,Bakery,97,456,2
2025-04-30,SKU_003,Electronics,9,39,14
2025-04-30,SKU_004,Clothing,56,245,7
2025-04-30,SKU_005,Household,28,155,5
2025-05-01,SKU_001,Dairy,156,802,2
2025-05-01,SKU_002,Bakery,96,624,2
2025-05-01,SKU_003,Electronics,9,60,14
2025-05-01,SKU_004,Clothing,47,243,7
2025-05-01,SKU_005,Household,34,117,5
2025-05-02,SKU_001,Dairy,190,549,2
2025-05-02,SKU_002,Bakery,109,493,2
2025-05-02,SKU_003,Electronics,11,67,14
2025-05-02,SKU_004,Clothing,43,302,7
2025-05-02,SKU_005,Household,30,208,5
2025-05-03,SKU_001,Dairy,158,448,2
2025-05-03,SKU_002,Bakery,149,346,2
2025-05-03,SKU_003,Electronics,10,64,14
2025-05-03,SKU_004,Clothing,44,274,7
2025-05-03,SKU_005,Household,31,124,5
2025-05-04,SKU_001,Dairy,155,956,2
2025-05-04,SKU_002,Bakery,136,378,2
2025-05-04,SKU_003,Electronics,9,28,14
2025-05-04,SKU_004,Clothing,55,208,7
2025-05-04,SKU_005,Household,30,207,5
2025-05-05,SKU_001,Dairy,145,356,2
2025-05-05,SKU_002,Bakery,99,501,2
2025-05-05,SKU_003,Electronics,9,72,14
2025-05-05,SKU_004,Clothing,52,369,7
2025-05-05,SKU_005,Household,27,164,5
2025-05-06,SKU_001,Dairy,149,675,2
2025-05-06,SKU_002,Bakery,107,700,2
2025-05-06,SKU_003,Electronics,10,62,14
2025-05-06,SKU_004,Clothing,48,224,7
2025-05-06,SKU_005,Household,26,183,5
2025-05-07,SKU_001,Dairy,125,823,2
2025-05-07,SKU_002,Bakery,72,459,2
2025-05-07,SKU_003,Electronics,9,67,14
2025-05-07,SKU_004,Clothing,46,249,7
2025-05-07,SKU_005,Household,30,222,5
2025-05-08,SKU_001,Dairy,149,786,2
2025-05-08,SKU_002,Bakery,89,333,2
2025-05-08,SKU_003,Electronics,11,48,14
2025-05-08,SKU_004,Clothing,54,239,7
2025-05-08,SKU_005,Household,37,163,5
2025-05-09,SKU_001,Dairy,162,199,2
2025-05-09,SKU_002,Bakery,96,285,2
2025-05-09,SKU_003,Electronics,8,29,14
2025-05-09,SKU_004,Clothing,53,173,7
2025-05-09,SKU_005,Household,33,88,5
2025-05-10,SKU_001,Dairy,188,553,2
2025-05-10,SKU_002,Bakery,131,556,2
2025-05-10,SKU_003,Electronics,10,46,14
2025-05-10,SKU_004,Clothing,44,258,7
2025-05-10,SKU_005,Household,31,78,5
2025-05-11,SKU_001,Dairy,120,897,2
2025-05-11,SKU_002,Bakery,116,685,2
2025-05-11,SKU_003,Electronics,9,38,14
2025-05-11,SKU_004,Clothing,39,307,7
2025-05-11,SKU_005,Household,28,109,5
2025-05-12,SKU_001,Dairy,138,517,2
2025-05-12,SKU_002,Bakery,115,437,2
2025-05-12,SKU_003,Electronics,8,41,14
2025-05-12,SKU_004,Clothing,51,234,7
2025-05-12,SKU_005,Household,31,128,5
2025-05-13,SKU_001,Dairy,129,450,2
2025-05-13,SKU_002,Bakery,112,387,2
2025-05-13,SKU_003,Electronics,10,45,14
2025-05-13,SKU_004,Clothing,56,163,7
2025-05-13,SKU_005,Household,28,149,5
2025-05-14,SKU_001,Dairy,143,909,2
2025-05-14,SKU_002,Bakery,96,359,2
2025-05-14,SKU_003,Electronics,11,45,14
2025-05-14,SKU_004,Clothing,52,228,7
2025-05-14,SKU_005,Household,32,98,5
2025-05-15,SKU_001,Dairy,146,972,2
2025-05-15,SKU_002,Bakery,90,469,2
2025-05-15,SKU_003,Electronics,8,47,14
2025-05-15,SKU_004,Clothing,47,293,7
2025-05-15,SKU_005,Household,35,133,5
2025-05-16,SKU_001,Dairy,169,783,2
2025-05-16,SKU_002,Bakery,95,444,2
2025-05-16,SKU_003,Electronics,9,67,14
2025-05-16,SKU_004,Clothing,45,315,7
2025-05-16,SKU_005,Household,28,132,5
2025-05-17,SKU_001,Dairy,172,890,2
2025-05-17,SKU_002,Bakery,115,677,2
2025-05-17,SKU_003,Electronics,9,23,14
2025-05-17,SKU_004,Clothing,52,300,7
